title,current_price,previous_price,discount,link,url_image
Apple iPhone 14 (128 GB) - Estelar,4781,7599,37,https://www.mercadolivre.com.br/apple-iphone-14-128-gb-estelar/p/MLB19615378?pdp_filters=deal:MLB779362-1&hide_psmb=true#searchVariation=MLB19615378&position=32&search_layout=grid&type=product&tracking_id=38148230-3d6b-44e8-afd9-fca59d605286&deal_print_id=1d985e9c-2a23-47eb-9034-936866af16c1&promotion_type=DEAL_OF_THE_DAY,https://http2.mlstatic.com/D_Q_NP_972759-MLA70174457625_062023-W.webp
"Smartphone Moto G14 Dual SIM 6,5"" 128gb 4gb RAM Grafite Motorola",979,1899,48,https://www.mercadolivre.com.br/smartphone-moto-g14-dual-sim-65-128gb-4gb-ram-grafite-motorola/p/MLB26923011?pdp_filters=deal:MLB779362-1&hide_psmb=true#searchVariation=MLB26923011&position=33&search_layout=grid&type=product&tracking_id=38148230-3d6b-44e8-afd9-fca59d605286&deal_print_id=1d985e9c-2a23-47eb-9034-936866af16c1&promotion_type=DEAL_OF_THE_DAY,https://http2.mlstatic.com/D_Q_NP_972759-MLA70174457625_062023-W.webp
Roteador Ubiquiti EdgeRouter X ER-X preto 110V/220V,369,459,19,https://www.mercadolivre.com.br/roteador-ubiquiti-edgerouter-x-er-x-preto-110v220v/p/MLB7917412?pdp_filters=deal:MLB779362-1&hide_psmb=true#searchVariation=MLB7917412&position=34&search_layout=grid&type=product&tracking_id=38148230-3d6b-44e8-afd9-fca59d605286&deal_print_id=1d985e9c-2a23-47eb-9034-936866af16c1&promotion_type=DEAL_OF_THE_DAY,https://http2.mlstatic.com/D_Q_NP_972759-MLA70174457625_062023-W.webp
Smartwatch Galaxy Watch6 Bt 40mm Grafite Samsung Desenho da pulseira Liso,1475,2662,44,https://www.mercadolivre.com.br/smartwatch-galaxy-watch6-bt-40mm-grafite-samsung-desenho-da-pulseira-liso/p/MLB25397313?pdp_filters=deal:MLB779362-1&hide_psmb=true#searchVariation=MLB25397313&position=35&search_layout=grid&type=product&tracking_id=38148230-3d6b-44e8-afd9-fca59d605286&deal_print_id=1d985e9c-2a23-47eb-9034-936866af16c1&promotion_type=DEAL_OF_THE_DAY,https://http2.mlstatic.com/D_Q_NP_972759-MLA70174457625_062023-W.webp
Bebê Sweetie Reborn (r) Nicole Girafinha Silicone-doll 48cm,249,289,14,https://produto.mercadolivre.com.br/MLB-2926888036-beb-sweetie-reborn-r-nicole-girafinha-silicone-doll-48cm-_JM?hide_psmb=true#position=47&search_layout=grid&type=item&tracking_id=38148230-3d6b-44e8-afd9-fca59d605286&deal_print_id=1d985e9c-2a23-47eb-9034-936866af16c1&promotion_type=DEAL_OF_THE_DAY,https://http2.mlstatic.com/D_Q_NP_972759-MLA70174457625_062023-W.webp
Smart Tv 32 Hd Roku Tv 32s5135/78g Preta Aoc Bivolt,1059,1299,18,https://www.mercadolivre.com.br/smart-tv-32-hd-roku-tv-32s513578g-preta-aoc-bivolt/p/MLB22398656?pdp_filters=deal:MLB779362-1&hide_psmb=true#searchVariation=MLB22398656&position=36&search_layout=grid&type=product&tracking_id=38148230-3d6b-44e8-afd9-fca59d605286&deal_print_id=1d985e9c-2a23-47eb-9034-936866af16c1&promotion_type=DEAL_OF_THE_DAY,https://http2.mlstatic.com/D_Q_NP_972759-MLA70174457625_062023-W.webp
Ventilador De Torre Arno Eole Infinite Neol Preto 110V,599,799,25,https://www.mercadolivre.com.br/ventilador-de-torre-arno-eole-infinite-neol-preto-110v/p/MLB12489392?pdp_filters=deal:MLB779362-1&hide_psmb=true#searchVariation=MLB12489392&position=37&search_layout=grid&type=product&tracking_id=38148230-3d6b-44e8-afd9-fca59d605286&deal_print_id=1d985e9c-2a23-47eb-9034-936866af16c1&promotion_type=DEAL_OF_THE_DAY,https://http2.mlstatic.com/D_Q_NP_972759-MLA70174457625_062023-W.webp
Notebook Acer Aspire A315-24p-r06b 8gb 512gb W11 15.6  Prata Cor Prateado,2544,3199,20,https://www.mercadolivre.com.br/notebook-acer-aspire-a315-24p-r06b-8gb-512gb-w11-156-prata-cor-prateado/p/MLB24565315?pdp_filters=deal:MLB779362-1&hide_psmb=true#searchVariation=MLB24565315&position=38&search_layout=grid&type=product&tracking_id=38148230-3d6b-44e8-afd9-fca59d605286&deal_print_id=1d985e9c-2a23-47eb-9034-936866af16c1&promotion_type=DEAL_OF_THE_DAY,https://http2.mlstatic.com/D_Q_NP_972759-MLA70174457625_062023-W.webp
Smartphone Samsung Galaxy A14 4g 64gb 4gb Tela 6.6  - Preto,789,1549,49,https://produto.mercadolivre.com.br/MLB-3932905348-smartphone-samsung-galaxy-a14-4g-64gb-4gb-tela-66-preto-_JM?hide_psmb=true#position=35&search_layout=grid&type=item&tracking_id=c9053c54-b686-443a-a185-2d2a2fbca083&deal_print_id=c059576b-884d-4bef-80dc-a5403e97271c&promotion_type=DEAL_OF_THE_DAY,https://http2.mlstatic.com/D_Q_NP_989069-MLB71301850545_082023-W.webp
Notebook Acer Aspire A315-24p-r06b 8gb 512gb W11 15.6  Prata Cor Prateado,2544,3199,20,https://www.mercadolivre.com.br/notebook-acer-aspire-a315-24p-r06b-8gb-512gb-w11-156-prata-cor-prateado/p/MLB24565315?pdp_filters=deal:MLB779362-1&hide_psmb=true#searchVariation=MLB24565315&position=1&search_layout=grid&type=product&tracking_id=c9053c54-b686-443a-a185-2d2a2fbca083&deal_print_id=c059576b-884d-4bef-80dc-a5403e97271c&promotion_type=DEAL_OF_THE_DAY,https://http2.mlstatic.com/D_Q_NP_989069-MLB71301850545_082023-W.webp
Guarda-roupa Closet Modulado Barcelona Demolição,557,689,19,https://produto.mercadolivre.com.br/MLB-1163480137-guarda-roupa-closet-modulado-barcelona-demolico-_JM?hide_psmb=true#position=36&search_layout=grid&type=item&tracking_id=c9053c54-b686-443a-a185-2d2a2fbca083&deal_print_id=c059576b-884d-4bef-80dc-a5403e97271c&promotion_type=DEAL_OF_THE_DAY,https://http2.mlstatic.com/D_Q_NP_989069-MLB71301850545_082023-W.webp
Liquidificador Série 5000 Philips Walita 1400w -ri2244 220v Cor Cinza,369,459,19,https://www.mercadolivre.com.br/liquidificador-serie-5000-philips-walita-1400w-ri2244-220v-cor-cinza/p/MLB18158891?pdp_filters=deal:MLB779362-1&hide_psmb=true#searchVariation=MLB18158891&position=2&search_layout=grid&type=product&tracking_id=c9053c54-b686-443a-a185-2d2a2fbca083&deal_print_id=c059576b-884d-4bef-80dc-a5403e97271c&promotion_type=DEAL_OF_THE_DAY,https://http2.mlstatic.com/D_Q_NP_989069-MLB71301850545_082023-W.webp
Ideapad Gaming 3 R7 16gb 512gbssd Gtx 1650 4gb 15.6  Fhd W11 Cor Shadow black,4369,4859,10,https://www.mercadolivre.com.br/ideapad-gaming-3-r7-16gb-512gbssd-gtx-1650-4gb-156-fhd-w11-cor-shadow-black/p/MLB21204046?pdp_filters=deal:MLB779362-1&hide_psmb=true#searchVariation=MLB21204046&position=3&search_layout=grid&type=product&tracking_id=c9053c54-b686-443a-a185-2d2a2fbca083&deal_print_id=c059576b-884d-4bef-80dc-a5403e97271c&promotion_type=DEAL_OF_THE_DAY,https://http2.mlstatic.com/D_Q_NP_989069-MLB71301850545_082023-W.webp
Smart Tv LG 4k Nanocell 55  Thinq Ai Alexa Google Assistente,2609,4754,45,https://produto.mercadolivre.com.br/MLB-3464537051-smart-tv-lg-4k-nanocell-55-thinq-ai-alexa-google-assistente-_JM?hide_psmb=true#position=37&search_layout=grid&type=item&tracking_id=c9053c54-b686-443a-a185-2d2a2fbca083&deal_print_id=c059576b-884d-4bef-80dc-a5403e97271c&promotion_type=DEAL_OF_THE_DAY,https://http2.mlstatic.com/D_Q_NP_989069-MLB71301850545_082023-W.webp
Carabina De Pressão Airtact Pd 6.35 Gas Ram 60kg + Kit,1364,1818,25,https://produto.mercadolivre.com.br/MLB-3069326561-carabina-de-presso-airtact-pd-635-gas-ram-60kg-kit-_JM?hide_psmb=true#position=38&search_layout=grid&type=item&tracking_id=c9053c54-b686-443a-a185-2d2a2fbca083&deal_print_id=c059576b-884d-4bef-80dc-a5403e97271c&promotion_type=TODAY_PROMOTION,https://http2.mlstatic.com/D_Q_NP_989069-MLB71301850545_082023-W.webp
 Moto G23 Dual SIM 128 GB grafite 4 GB RAM,898,1199,25,https://www.mercadolivre.com.br/moto-g23-dual-sim-128-gb-grafite-4-gb-ram/p/MLB21920944?pdp_filters=deal:MLB779362-1&hide_psmb=true#searchVariation=MLB21920944&position=4&search_layout=grid&type=product&tracking_id=c9053c54-b686-443a-a185-2d2a2fbca083&deal_print_id=c059576b-884d-4bef-80dc-a5403e97271c&promotion_type=DEAL_OF_THE_DAY,https://http2.mlstatic.com/D_Q_NP_989069-MLB71301850545_082023-W.webp
Smartphone Samsung Galaxy A14 4g 64gb 4gb Tela 6.6  - Prata,789,1539,48,https://produto.mercadolivre.com.br/MLB-3647717560-smartphone-samsung-galaxy-a14-4g-64gb-4gb-tela-66-prata-_JM?hide_psmb=true#position=40&search_layout=grid&type=item&tracking_id=c9053c54-b686-443a-a185-2d2a2fbca083&deal_print_id=c059576b-884d-4bef-80dc-a5403e97271c&promotion_type=DEAL_OF_THE_DAY,https://http2.mlstatic.com/D_Q_NP_989069-MLB71301850545_082023-W.webp
Cafeteira Series 1200 EP1220 super automática preta expresso Philips 127V,2999,3999,25,https://www.mercadolivre.com.br/cafeteira-series-1200-ep1220-super-automatica-preta-expresso-philips-127v/p/MLB15704079?pdp_filters=deal:MLB779362-1&hide_psmb=true#searchVariation=MLB15704079&position=5&search_layout=grid&type=product&tracking_id=c9053c54-b686-443a-a185-2d2a2fbca083&deal_print_id=c059576b-884d-4bef-80dc-a5403e97271c&promotion_type=DEAL_OF_THE_DAY,https://http2.mlstatic.com/D_Q_NP_989069-MLB71301850545_082023-W.webp
Home Theater Pioneer HTP-076 black 120V,2999,3635,17,https://www.mercadolivre.com.br/home-theater-pioneer-htp-076-black-120v/p/MLB15800909?pdp_filters=deal:MLB779362-1&hide_psmb=true#searchVariation=MLB15800909&position=6&search_layout=grid&type=product&tracking_id=c9053c54-b686-443a-a185-2d2a2fbca083&deal_print_id=c059576b-884d-4bef-80dc-a5403e97271c&promotion_type=DEAL_OF_THE_DAY,https://http2.mlstatic.com/D_Q_NP_989069-MLB71301850545_082023-W.webp
Porteiro Residencial Ipr 8010 Preto Intelbras Bivolt,209,319,34,https://www.mercadolivre.com.br/porteiro-residencial-ipr-8010-preto-intelbras-bivolt/p/MLB27070510?pdp_filters=deal:MLB779362-1&hide_psmb=true#searchVariation=MLB27070510&position=7&search_layout=grid&type=product&tracking_id=c9053c54-b686-443a-a185-2d2a2fbca083&deal_print_id=c059576b-884d-4bef-80dc-a5403e97271c&promotion_type=DEAL_OF_THE_DAY,https://http2.mlstatic.com/D_Q_NP_989069-MLB71301850545_082023-W.webp
Caixa De Som Amplificada Bluetooth Pulse Sp504- 600w Rms,719,844,14,https://www.mercadolivre.com.br/caixa-de-som-amplificada-bluetooth-pulse-sp504-600w-rms/p/MLB20572873?pdp_filters=deal:MLB779362-1&hide_psmb=true#searchVariation=MLB20572873&position=8&search_layout=grid&type=product&tracking_id=c9053c54-b686-443a-a185-2d2a2fbca083&deal_print_id=c059576b-884d-4bef-80dc-a5403e97271c&promotion_type=DEAL_OF_THE_DAY,https://http2.mlstatic.com/D_Q_NP_989069-MLB71301850545_082023-W.webp
"Notebook Asus M1502ia-ej251w R5 8gb 256gb W11 15,60  Fhd Cor Prateado",2579,3499,26,https://www.mercadolivre.com.br/notebook-asus-m1502ia-ej251w-r5-8gb-256gb-w11-1560-fhd-cor-prateado/p/MLB22098029?pdp_filters=deal:MLB779362-1&hide_psmb=true#searchVariation=MLB22098029&position=9&search_layout=grid&type=product&tracking_id=c9053c54-b686-443a-a185-2d2a2fbca083&deal_print_id=c059576b-884d-4bef-80dc-a5403e97271c&promotion_type=DEAL_OF_THE_DAY,https://http2.mlstatic.com/D_Q_NP_989069-MLB71301850545_082023-W.webp
Puff Multiuso 3 Em 1 Solteiro Espuma Preto - Bf Colchões,135,169,20,https://produto.mercadolivre.com.br/MLB-2195779758-puff-multiuso-3-em-1-solteiro-espuma-preto-bf-colchoes-_JM?hide_psmb=true#position=41&search_layout=grid&type=item&tracking_id=c9053c54-b686-443a-a185-2d2a2fbca083&deal_print_id=c059576b-884d-4bef-80dc-a5403e97271c&promotion_type=DEAL_OF_THE_DAY,https://http2.mlstatic.com/D_Q_NP_989069-MLB71301850545_082023-W.webp
"Note Acer Aspire 3 A315-58-31uy I3 11âªg 8gb 256gb Ssd 15,6'' ",2599,4665,44,https://www.mercadolivre.com.br/note-acer-aspire-3-a315-58-31uy-i3-11g-8gb-256gb-ssd-156/p/MLB19861344?pdp_filters=deal:MLB779362-1&hide_psmb=true#searchVariation=MLB19861344&position=10&search_layout=grid&type=product&tracking_id=c9053c54-b686-443a-a185-2d2a2fbca083&deal_print_id=c059576b-884d-4bef-80dc-a5403e97271c&promotion_type=DEAL_OF_THE_DAY,https://http2.mlstatic.com/D_Q_NP_989069-MLB71301850545_082023-W.webp
Forno de bancada elétrico Nardelli Top 60 60L preto 220V,609,799,23,https://www.mercadolivre.com.br/forno-de-bancada-eletrico-nardelli-top-60-60l-preto-220v/p/MLB18640231?pdp_filters=deal:MLB779362-1&hide_psmb=true#searchVariation=MLB18640231&position=11&search_layout=grid&type=product&tracking_id=c9053c54-b686-443a-a185-2d2a2fbca083&deal_print_id=c059576b-884d-4bef-80dc-a5403e97271c&promotion_type=DEAL_OF_THE_DAY,https://http2.mlstatic.com/D_Q_NP_989069-MLB71301850545_082023-W.webp
Kit 3 Pares Meias Lupo Cano Longo Masculina Atacado Original,46,59,21,https://produto.mercadolivre.com.br/MLB-2200866860-kit-3-pares-meias-lupo-cano-longo-masculina-atacado-original-_JM?hide_psmb=true#position=42&search_layout=grid&type=item&tracking_id=c9053c54-b686-443a-a185-2d2a2fbca083&deal_print_id=c059576b-884d-4bef-80dc-a5403e97271c&promotion_type=DEAL_OF_THE_DAY,https://http2.mlstatic.com/D_Q_NP_989069-MLB71301850545_082023-W.webp
"Monitor Gamer Firemax Led 27 Com Hdmi, Vga, Vesa - 100v/240v",599,680,11,https://produto.mercadolivre.com.br/MLB-4047501296-monitor-gamer-firemax-led-27-com-hdmi-vga-vesa-100v240v-_JM?hide_psmb=true#position=43&search_layout=grid&type=item&tracking_id=c9053c54-b686-443a-a185-2d2a2fbca083&deal_print_id=c059576b-884d-4bef-80dc-a5403e97271c&promotion_type=DEAL_OF_THE_DAY,https://http2.mlstatic.com/D_Q_NP_989069-MLB71301850545_082023-W.webp
Forno de bancada elétrico Layr Revolution Flexy 46L branco 127V,759,799,5,https://www.mercadolivre.com.br/forno-de-bancada-eletrico-layr-revolution-flexy-46l-branco-127v/p/MLB9518908?pdp_filters=deal:MLB779362-1&hide_psmb=true#searchVariation=MLB9518908&position=12&search_layout=grid&type=product&tracking_id=c9053c54-b686-443a-a185-2d2a2fbca083&deal_print_id=c059576b-884d-4bef-80dc-a5403e97271c&promotion_type=DEAL_OF_THE_DAY,https://http2.mlstatic.com/D_Q_NP_989069-MLB71301850545_082023-W.webp
Lavadora De Alta Pressão Kärcher Compacta 1500psi 1400w Cor Amarelo/Preto 110V,448,499,10,https://www.mercadolivre.com.br/lavadora-de-alta-presso-krcher-compacta-1500psi-1400w-cor-amarelopreto-110v/p/MLB25264428?pdp_filters=deal:MLB779362-1&hide_psmb=true#searchVariation=MLB25264428&position=13&search_layout=grid&type=product&tracking_id=c9053c54-b686-443a-a185-2d2a2fbca083&deal_print_id=c059576b-884d-4bef-80dc-a5403e97271c&promotion_type=DEAL_OF_THE_DAY,https://http2.mlstatic.com/D_Q_NP_989069-MLB71301850545_082023-W.webp
Processador Powerchop 750w Ri7301 Preto Philips Walita 220V,269,399,32,https://www.mercadolivre.com.br/processador-powerchop-750w-ri7301-preto-philips-walita-220v/p/MLB21323093?pdp_filters=deal:MLB779362-1&hide_psmb=true#searchVariation=MLB21323093&position=14&search_layout=grid&type=product&tracking_id=c9053c54-b686-443a-a185-2d2a2fbca083&deal_print_id=c059576b-884d-4bef-80dc-a5403e97271c&promotion_type=DEAL_OF_THE_DAY,https://http2.mlstatic.com/D_Q_NP_989069-MLB71301850545_082023-W.webp
Notebook Compaq Presario 5110 Snapdragon 4gb 128gb 15   W11 Cor Azul-escuro,1349,1473,8,https://www.mercadolivre.com.br/notebook-compaq-presario-5110-snapdragon-4gb-128gb-15-w11-cor-azul-escuro/p/MLB23462389?pdp_filters=deal:MLB779362-1&hide_psmb=true#searchVariation=MLB23462389&position=15&search_layout=grid&type=product&tracking_id=c9053c54-b686-443a-a185-2d2a2fbca083&deal_print_id=c059576b-884d-4bef-80dc-a5403e97271c&promotion_type=DEAL_OF_THE_DAY,https://http2.mlstatic.com/D_Q_NP_989069-MLB71301850545_082023-W.webp
Compressor de ar mini elétrico portátil Schulz 12V Automotriz Air Plus 12V Duo 12V/127V preto/vermelho,339,439,22,https://www.mercadolivre.com.br/compressor-de-ar-mini-eletrico-portatil-schulz-12v-automotriz-air-plus-12v-duo-12v127v-pretovermelho/p/MLB15698425?pdp_filters=deal:MLB779362-1&hide_psmb=true#searchVariation=MLB15698425&position=16&search_layout=grid&type=product&tracking_id=c9053c54-b686-443a-a185-2d2a2fbca083&deal_print_id=c059576b-884d-4bef-80dc-a5403e97271c&promotion_type=DEAL_OF_THE_DAY,https://http2.mlstatic.com/D_Q_NP_989069-MLB71301850545_082023-W.webp
Soprador Térmico 2000w Ar Quente 300°c A 600°c Titanium,93,129,28,https://produto.mercadolivre.com.br/MLB-4008930212-soprador-termico-2000w-ar-quente-300c-a-600c-titanium-_JM?hide_psmb=true#position=44&search_layout=grid&type=item&tracking_id=c9053c54-b686-443a-a185-2d2a2fbca083&deal_print_id=c059576b-884d-4bef-80dc-a5403e97271c&promotion_type=DEAL_OF_THE_DAY,https://http2.mlstatic.com/D_Q_NP_989069-MLB71301850545_082023-W.webp
Samsung Galaxy Watch5 Bt 44mm Cinza Escuro Cor da caixa Cinza-escuro Cor da pulseira Cinza-escuro Cor do bisel Cinza-escuro,1089,2399,54,https://www.mercadolivre.com.br/samsung-galaxy-watch5-bt-44mm-cinza-escuro-cor-da-caixa-cinza-escuro-cor-da-pulseira-cinza-escuro-cor-do-bisel-cinza-escuro/p/MLB19604554?pdp_filters=deal:MLB779362-1&hide_psmb=true#searchVariation=MLB19604554&position=17&search_layout=grid&type=product&tracking_id=c9053c54-b686-443a-a185-2d2a2fbca083&deal_print_id=c059576b-884d-4bef-80dc-a5403e97271c&promotion_type=DEAL_OF_THE_DAY,https://http2.mlstatic.com/D_Q_NP_989069-MLB71301850545_082023-W.webp
Conjunto De Mesa Miami 4 Cadeiras Trieste Cedro/off/areia,818,998,18,https://produto.mercadolivre.com.br/MLB-3711832076-conjunto-de-mesa-miami-4-cadeiras-trieste-cedrooffareia-_JM?hide_psmb=true#position=45&search_layout=grid&type=item&tracking_id=c9053c54-b686-443a-a185-2d2a2fbca083&deal_print_id=c059576b-884d-4bef-80dc-a5403e97271c&promotion_type=DEAL_OF_THE_DAY,https://http2.mlstatic.com/D_Q_NP_989069-MLB71301850545_082023-W.webp
Smart Tv Uhd 50UR8750PSA 50 Polegadas 4k 2023 LG,2249,5633,60,https://www.mercadolivre.com.br/smart-tv-uhd-50ur8750psa-50-polegadas-4k-2023-lg/p/MLB25739616?pdp_filters=deal:MLB779362-1&hide_psmb=true#searchVariation=MLB25739616&position=18&search_layout=grid&type=product&tracking_id=c9053c54-b686-443a-a185-2d2a2fbca083&deal_print_id=c059576b-884d-4bef-80dc-a5403e97271c&promotion_type=DEAL_OF_THE_DAY,https://http2.mlstatic.com/D_Q_NP_989069-MLB71301850545_082023-W.webp
Lavadora De Alta Pressão Kärcher Compacta 1500psi 1400w Cor Amarelo/Preto 220V,448,499,10,https://www.mercadolivre.com.br/lavadora-de-alta-presso-krcher-compacta-1500psi-1400w-cor-amarelopreto-220v/p/MLB25371983?pdp_filters=deal:MLB779362-1&hide_psmb=true#searchVariation=MLB25371983&position=19&search_layout=grid&type=product&tracking_id=c9053c54-b686-443a-a185-2d2a2fbca083&deal_print_id=c059576b-884d-4bef-80dc-a5403e97271c&promotion_type=DEAL_OF_THE_DAY,https://http2.mlstatic.com/D_Q_NP_989069-MLB71301850545_082023-W.webp
Camiseta Masculina Camisas Super Slim Voker Algodão Elastano,49,59,17,https://produto.mercadolivre.com.br/MLB-3464408489-camiseta-masculina-camisas-super-slim-voker-algodo-elastano-_JM?hide_psmb=true#position=46&search_layout=grid&type=item&tracking_id=c9053c54-b686-443a-a185-2d2a2fbca083&deal_print_id=c059576b-884d-4bef-80dc-a5403e97271c&promotion_type=DEAL_OF_THE_DAY,https://http2.mlstatic.com/D_Q_NP_989069-MLB71301850545_082023-W.webp
Smart Tv 55'' Neo Qled 8k Qn700b 2022 Cinza Bivolt Samsung,4375,9647,54,https://www.mercadolivre.com.br/smart-tv-55-neo-qled-8k-qn700b-2022-cinza-bivolt-samsung/p/MLB19898197?pdp_filters=deal:MLB779362-1&hide_psmb=true#searchVariation=MLB19898197&position=20&search_layout=grid&type=product&tracking_id=c9053c54-b686-443a-a185-2d2a2fbca083&deal_print_id=c059576b-884d-4bef-80dc-a5403e97271c&promotion_type=DEAL_OF_THE_DAY,https://http2.mlstatic.com/D_Q_NP_989069-MLB71301850545_082023-W.webp
Placa De Vídeo Geforce Rtx 2060 Super 8gb 256bits Gddr6,1749,2199,20,https://www.mercadolivre.com.br/placa-de-video-geforce-rtx-2060-super-8gb-256bits-gddr6/p/MLB24037034?pdp_filters=deal:MLB779362-1&hide_psmb=true#searchVariation=MLB24037034&position=21&search_layout=grid&type=product&tracking_id=c9053c54-b686-443a-a185-2d2a2fbca083&deal_print_id=c059576b-884d-4bef-80dc-a5403e97271c&promotion_type=DEAL_OF_THE_DAY,https://http2.mlstatic.com/D_Q_NP_989069-MLB71301850545_082023-W.webp
Soprador Térmico Ar Quente 1500/2000w 300 À 550°c Razi,93,139,32,https://produto.mercadolivre.com.br/MLB-1700330015-soprador-termico-ar-quente-15002000w-300-550c-razi-_JM?hide_psmb=true#position=47&search_layout=grid&type=item&tracking_id=c9053c54-b686-443a-a185-2d2a2fbca083&deal_print_id=c059576b-884d-4bef-80dc-a5403e97271c&promotion_type=DEAL_OF_THE_DAY,https://http2.mlstatic.com/D_Q_NP_989069-MLB71301850545_082023-W.webp
Nobreak Ts Shara 700va Ups Mini Xpro 115/220v 4541,409,514,20,https://www.mercadolivre.com.br/nobreak-ts-shara-700va-ups-mini-xpro-115220v-4541/p/MLB27305535?pdp_filters=deal:MLB779362-1&hide_psmb=true#searchVariation=MLB27305535&position=22&search_layout=grid&type=product&tracking_id=c9053c54-b686-443a-a185-2d2a2fbca083&deal_print_id=c059576b-884d-4bef-80dc-a5403e97271c&promotion_type=DEAL_OF_THE_DAY,https://http2.mlstatic.com/D_Q_NP_989069-MLB71301850545_082023-W.webp
Samsung Galaxy Watch5 Bt 40mm 1.5gb Ram Prata,1299,2097,38,https://www.mercadolivre.com.br/samsung-galaxy-watch5-bt-40mm-15gb-ram-prata/p/MLB19818928?pdp_filters=deal:MLB779362-1&hide_psmb=true#searchVariation=MLB19818928&position=23&search_layout=grid&type=product&tracking_id=c9053c54-b686-443a-a185-2d2a2fbca083&deal_print_id=c059576b-884d-4bef-80dc-a5403e97271c&promotion_type=DEAL_OF_THE_DAY,https://http2.mlstatic.com/D_Q_NP_989069-MLB71301850545_082023-W.webp
Caixa Amplificada Staner Ps1501 Bluetooth Usb 200w + Tripé,1765,2186,19,https://produto.mercadolivre.com.br/MLB-1260507178-caixa-amplificada-staner-ps1501-bluetooth-usb-200w-tripe-_JM?hide_psmb=true#position=48&search_layout=grid&type=item&tracking_id=c9053c54-b686-443a-a185-2d2a2fbca083&deal_print_id=c059576b-884d-4bef-80dc-a5403e97271c&promotion_type=DEAL_OF_THE_DAY,https://http2.mlstatic.com/D_Q_NP_989069-MLB71301850545_082023-W.webp
